file,word,ink,condition,pred_word,pred_ink,word_correct,ink_correct
green_as_brown_bg-white_t10_s12_b08,green,brown,incongruent,green,brown,1,1
green_as_brown_bg-white_t10_s12_b10,green,brown,incongruent,green,brown,1,1
green_as_brown_bg-white_t10_s12_b12,green,brown,incongruent,green,brown,1,1
green_as_brown_bg-white_t12_s08_b08,green,brown,incongruent,green,brown,1,1
green_as_brown_bg-white_t12_s08_b10,green,brown,incongruent,green,brown,1,1
green_as_brown_bg-white_t12_s08_b12,green,brown,incongruent,green,brown,1,1
green_as_brown_bg-white_t12_s10_b08,green,brown,incongruent,green,brown,1,1
green_as_brown_bg-white_t12_s10_b10,green,brown,incongruent,green,brown,1,1
green_as_brown_bg-white_t12_s10_b12,green,brown,incongruent,green,brown,1,1
green_as_brown_bg-white_t12_s12_b08,green,brown,incongruent,green,brown,1,1
green_as_brown_bg-white_t12_s12_b10,green,brown,incongruent,green,brown,1,1
green_as_brown_bg-white_t12_s12_b12,green,brown,incongruent,green,brown,1,1
green_as_brown_bg-white_t14_s08_b08,green,brown,incongruent,green,orange,1,0
green_as_brown_bg-white_t14_s08_b10,green,brown,incongruent,green,orange,1,0
green_as_brown_bg-white_t14_s08_b12,green,brown,incongruent,green,orange,1,0
green_as_brown_bg-white_t14_s10_b08,green,brown,incongruent,green,orange,1,0
green_as_brown_bg-white_t14_s10_b10,green,brown,incongruent,green,orange,1,0
green_as_brown_bg-white_t14_s10_b12,green,brown,incongruent,green,orange,1,0
green_as_brown_bg-white_t14_s12_b08,green,brown,incongruent,green,orange,1,0
green_as_brown_bg-white_t14_s12_b10,green,brown,incongruent,green,orange,1,0
green_as_brown_bg-white_t14_s12_b12,green,brown,incongruent,green,orange,1,0
green_as_gray_bg-beige_t06_s08_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t06_s08_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t06_s08_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t06_s10_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t06_s10_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t06_s10_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t06_s12_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t06_s12_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t06_s12_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t08_s08_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t08_s08_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t08_s08_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t08_s10_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t08_s10_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t08_s10_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t08_s12_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t08_s12_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t08_s12_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t10_s08_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t10_s08_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t10_s08_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t10_s10_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t10_s10_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t10_s10_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t10_s12_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t10_s12_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t10_s12_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t12_s08_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t12_s08_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t12_s08_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t12_s10_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t12_s10_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t12_s10_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t12_s12_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t12_s12_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t12_s12_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t14_s08_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t14_s08_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t14_s08_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t14_s10_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t14_s10_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t14_s10_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t14_s12_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t14_s12_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-beige_t14_s12_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t06_s08_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t06_s08_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t06_s08_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t06_s10_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t06_s10_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t06_s10_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t06_s12_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t06_s12_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t06_s12_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t08_s08_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t08_s08_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t08_s08_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t08_s10_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t08_s10_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t08_s10_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t08_s12_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t08_s12_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t08_s12_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t10_s08_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t10_s08_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t10_s08_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t10_s10_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t10_s10_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t10_s10_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t10_s12_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t10_s12_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t10_s12_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t12_s08_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t12_s08_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t12_s08_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t12_s10_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t12_s10_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t12_s10_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t12_s12_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t12_s12_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t12_s12_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t14_s08_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t14_s08_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t14_s08_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t14_s10_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t14_s10_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t14_s10_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t14_s12_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t14_s12_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-mint_t14_s12_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t06_s08_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t06_s08_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t06_s08_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t06_s10_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t06_s10_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t06_s10_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t06_s12_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t06_s12_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t06_s12_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t08_s08_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t08_s08_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t08_s08_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t08_s10_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t08_s10_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t08_s10_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t08_s12_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t08_s12_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t08_s12_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t10_s08_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t10_s08_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t10_s08_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t10_s10_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t10_s10_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t10_s10_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t10_s12_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t10_s12_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t10_s12_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t12_s08_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t12_s08_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t12_s08_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t12_s10_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t12_s10_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t12_s10_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t12_s12_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t12_s12_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t12_s12_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t14_s08_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t14_s08_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t14_s08_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t14_s10_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t14_s10_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t14_s10_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t14_s12_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t14_s12_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softgray_t14_s12_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t06_s08_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t06_s08_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t06_s08_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t06_s10_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t06_s10_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t06_s10_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t06_s12_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t06_s12_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t06_s12_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t08_s08_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t08_s08_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t08_s08_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t08_s10_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t08_s10_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t08_s10_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t08_s12_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t08_s12_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t08_s12_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t10_s08_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t10_s08_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t10_s08_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t10_s10_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t10_s10_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t10_s10_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t10_s12_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t10_s12_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t10_s12_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t12_s08_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t12_s08_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t12_s08_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t12_s10_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t12_s10_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t12_s10_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t12_s12_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t12_s12_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t12_s12_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t14_s08_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t14_s08_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t14_s08_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t14_s10_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t14_s10_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t14_s10_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t14_s12_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t14_s12_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softpink_t14_s12_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t06_s08_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t06_s08_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t06_s08_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t06_s10_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t06_s10_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t06_s10_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t06_s12_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t06_s12_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t06_s12_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t08_s08_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t08_s08_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t08_s08_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t08_s10_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t08_s10_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t08_s10_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t08_s12_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t08_s12_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t08_s12_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t10_s08_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t10_s08_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t10_s08_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t10_s10_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t10_s10_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t10_s10_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t10_s12_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t10_s12_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t10_s12_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t12_s08_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t12_s08_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t12_s08_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t12_s10_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t12_s10_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t12_s10_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t12_s12_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t12_s12_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t12_s12_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t14_s08_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t14_s08_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t14_s08_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t14_s10_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t14_s10_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t14_s10_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t14_s12_b08,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t14_s12_b10,green,gray,incongruent,green,green,1,0
green_as_gray_bg-softyellow_t14_s12_b12,green,gray,incongruent,green,green,1,0
green_as_gray_bg-white_t06_s08_b08,green,gray,incongruent,green,green,1,0
